,,"Runnin' Behind Lawrence, Tracy",
Run Run Run,"Clarkson, Kelly & John",,
,,"Runnin' Down A Dream Petty, Tom & The",
,Legend,,
,,Heartbreakers,
,Jo Jo Gunne,,
266facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
Runnin' For The Red,Meat Loaf,"Sabbath, Bloody Black Sabbath",
Light,,Sabbath,
Runnin' Out Of Air,Love & Theft,"Sabotage Debarge, Kristina",
Runnin' Outta Moonlight,"Houser, Randy",Sacred Trust One True Voice,
Runnin' With The Devil,Van Halen,Sacred Trust/After One True Voice,
,,You're Gone,
Running,No Doubt,,
,,"Sacrifice John, Elton",
,Tupac & Notorious B.I.G.,,
,,Sad,
Running Away,Maroon 5Hoobastank,,
,,Sad (clean),
Running Bare,"XXXTentacionNesbitt, Jim",,
,,Sad But True,
Running Bear,"MetallicaPreston, Johnny",,
,,Sad Caper,
Running Blind,Hootie & The BlowfishGodsmack,,
,,Sad Eyes,
Running On Empty,"Iglesias, EnriqueBrowne, Jackson",,
Running On Faith,"John, RobertClapton, Eric",,
"Stevens, CatRunning On Ice","Joel, Billy",Sad Lisa,
AlabamaRunning Out Of Reasons,"Trevino, Rick",Sad Lookin' Moon,
To Run,,"Sad Movies Thompson, Sue",
Running Scared,"Orbison, Roy","Sad Song Cars, The",
Running Up That Hill,"Bush, Kate","Sad Songs (Say So John, Elton",
,,Much),
Running With The Night,"Richie, Lionel",,
"Musical/Music Man, TheRunway Lights","Cyrus, Billy Ray","Sadder But Wiser Girl,",
,,The,
Rush,Aly & AJ,,
,,"Sadie, Sadie Musical/Funny Girl",
Rush Hour,"Wiedlin, Jane",,
,,Safari Song Greta Van Fleet,
Rush Of Blood To The,Coldplay,,
"Armiger, KatieHead, A",,Safe,
WestlifeRush Rush,"Abdul, Paula",,
,,Safe & Sound Capital Cities,
Rushes,Darius,,
,,"Swift, Taylor & The Civil",
Russian Cradle Song,Children's Songs,,
,,Wars,
Russian Roulette,Rihanna,,
,,Safe In New York City AC/DC,
Russians,Sting,,
,,"Safe In The Arms Of McBride, Martina",
Rusty Cage,Soundgarden,,
,,Love,
Rut,"Killers, The",,
,,"Safe Inside Arthur, James",
Rye Whiskey,"Ritter, Tex",,
,,Safety Dance Men Without Hats,
S Club Party,S Club 7,,
,,Safety Line Sixpence None The Richer,
S O S,Take That,,
,,"Saga Begins, The Yankovic, "" Weird Al""",
S&M,Rihanna,,
,,"Yankovic, ""Weird Al""",
S.I.M.P. (Squirrels In My,Musical/Phineas & Ferb,,
,,"Said I Loved You, But I Bolton, Michael",
Pants),,,
,,Lied,
S.O.B.,"Rateliff, Nathaniel",,
,,Said It All Take That,
,"Rateliff, Nathaniel & the",,
,,Sail Awolnation,
,Night Sweats,,
,,"Sail Away Gray, David",
S.O.S.,Jonas Brothers,,
,,"Sail On Commodores, The",
S.O.S. (Let The Music,"Sparks, Jordan",,
,,"Sail On Sailor Beach Boys, The",
Play),,,
,,Sailing Avant,
S.O.S. (Rescue Me),Rihanna,,
,,"Cross, Christopher",
267facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
Sailing,Nsync,"Same Script, Different Houston, Whitney",
,,Cast,
,"Stewart, Rod",,
,,"Same Thing, The (We",
Sailing On The Seven,"Carlisle, BelindaOrchestral Manoeuvres In",,
,,Want),
Seas,The Dark,,
,,Samiotissa,
Sailor,"Greek FavoritesClark, Petula",,
,,Sam's Place,
Saint Cecilia,"Owens, BuckFoo FIghters, The",,
,,Samson,
Saint Joe On The School,"Spektor, ReginaMarcy Playground",,
Bus,,"San Antonio Rose Wills, Bob",
Saint Patrick's Day,Irish Songs,"San Antonio Stroll Tucker, Tanya",
Saint Tropez,"Martin, Ricky","San Franciscan Nights Animals, The",
Saints & Angels,"Evans, Sara","Burdon, Eric & War",
Saints & Sinners,Godsmack,"San Francisco (Be Sure McKenzie, Scott",
,,To Wear Flowers),
"Saints Are Coming, The",U2 & Green Day,,
Standards/TraditionalSal Tlay Ka Siti,Musical The Book of,San Francisco Bay Blues,
,Mormon,"San Isabella Great Divide, The",
Sale Of The Century,Sleeper,"San Quentin Cash, Johnny",
Sally Cinnamon,Stone Roses,Sanctify Years & Years,
Sally's Song,Musical Nightmare Before,Years and Years,
,Christmas,,
,,"Sand & Water Nielsen-Chapman, Beth",
,Nightmare Before,,
,,Sand In My Shoes Dido,
,"Christmas, the",,
,,Sandman America,
Salt Shaker,Ying Yang Twins,,
,,Sandy Musical/Grease,
Salted Wound,Sia,,
,,"Musical/Grease/Travolta,",
Salty Dog,Flogging Molly,,
,,John,
Salute,Little Mix,,
,,"Sangria Shelton, Blake",
Salvation,"Cranberries, The",,
,,"Sangria Wine (feat Williams, Pharrell",
Same Damn Time,Future,Camila Cabello),
Same Jeans,"View, The","Santa Baby Christmas/Kitt, Eartha",
Same Love,Macklemore & Ryan Lewis,Christmas/Madonna,
,Macklemore & Ryan Lewis,"Santa Bring My Baby Christmas/Presley, Elvis",
,feat. Mary Lambert,Back,
Same Love (explicit),Macklemore & Ryan Lewis,"Santa Claus Boogie Christmas/Tractors, The",
,& Mary Lambert,,
,,"Santa Claus Is Back In Christmas/Presley, Elvis",
Same Mistake,"Blunt, James",,
,,Town,
Same Mistakes,"Black Lillies, The",,
,,Santa Claus Is Coming Christmas,
Same Ol' Situation,Motley Crue,To Town,
Same Old Brand New,A1,"Christmas/Jackson 5, The",
You,,,
,,"Christmas/Pointer Sisters,",
Same Old Lang Syne,"Fogelberg, Dan",The,
Same Old Love,"Gomez, Selena & The","Christmas/Springsteen,",
,Scene,Bruce,
"Same Old Me, The","Santa Claus Is WatchingPrice, Ray","Christmas/Stevens, Ray",
Same Old Song & Dance,Santa Looked A Lot Like Aerosmith,"Christmas/Brooks, Garth",
,,Daddy,
Same Old Trip,Chevelle,,
,,"Christmas/Owens, Buck",
Same Ole Love,"Baker, Anita",,
,,Santa Lucia Standards/Traditional,
268facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
Santa Monica,Everclear,"Saturday Sun Joy, Vance",
,,(instrumental),
Santa's Coming For Us,Sia,,
Big & RichSanta's Fucking Roadies,"Wilson, Kevin Bloody",Save A Horse (Ride A,
,,Cowboy),
Santa's Gonna Come In,"Christmas/Jackson, Alan",,
Duran DuranA Pickup Truck,,Save A Prayer,
"Bishop, StephenSanteria",Sublime,Save It For A Rainy Day,
"Chesney, KennySara",Fleetwood Mac,,
,,Save It Till Morning Fergie,
,Jefferson Starship,,
FergieSara Smile,Hall & Oates,Save It Till Morning,
,,(instrumental),
Sarah,Thin Lizzy,,
,,Save Me Damageplan,
Satellite,Hooters,,
,,"Mandrell, Louise",
,"Imbruglia, Natalie",,
,,"Matthews, Dave, Band",
,Lena,,
,,Queen,
,"Matthews, Dave, Band",,
,,Shinedown,
,P. O. D.,,
,,Unwritten Law,
Satellite Of Love,"Reed, Lou",,
,,"Save Me, San Francisco Train",
Satin Doll,Standards/Traditional,,
,,"Save Room Legend, John",
Satin Sheets,"Pruett, Jeanne",,
,,"Save The Best For Last Williams, Vanessa",
Satisfaction,Eve,,
,,"Save The Last Dance For Buble, Michael",
,"Rolling Stones, The",,
,,Me,
,"Spears, Britney",,
,,"Drifters, The",
Satisfaction Guaranteed,"Firm, The",,
,,"Harris, Emmylou",
Satisfied,"Mandrell, Barbara",,
,,"Save The Lies (Good To Cilmi, Gabriella",
,"Marx, Richard",,
,,Me),
,"Monroe, Ashley",,
,,Save The Life Of My Simon & Garfunkel,
Satisfied Man,Molly Hatchet,,
,,Child,
"Satisfied Mind, A","Shepard, Jean",,
,,Save The World Swedish House Mafia,
Satisfy You,Puff Daddy & R. Kelly,,
,,"Save Tonight Cherry, Eagle Eye",
Saturday (Oooh! Oooh!),Ludacris & Sleepy Brown,,
,,"Trevino, Rick",
Saturday Afternoon,"Wicks, Chuck",,
,,Save Up All Your Tears Cher,
Saturday In The Park,Chicago,,
,,Save You Pearl Jam,
Saturday Love,Cherrelle,,
,,"Save Your Heart For Me Lewis, Gary & The",
Saturday Night,"Bay City Rollers, The",,
,,Playboys,
,"Bowen, Wade",,
,,Save Your Kisses For Me Brotherhood Of Man,
,"Carter, Aaron",,
,,Save Your Love Great White,
,Lonestar,,
,,Renee & Renato,
,Whigfield,,
,,"Saved By The Bell Gibb, Robin",
Saturday Night At The,"Drifters, The",,
,,"Saved By Zero Fixx, The",
Movies,,,
,,Savin' Me Nickelback,
,Robson & Jerome,,
,,"Saving All My Love For Houston, Whitney",
Saturday Night Divas,Spice Girls,,
,,You,
Saturday Night Special,Lynyrd Skynyrd,,
,,Saving Forever For You Shanice,
Saturday Night's Alright,"John, Elton",,
,,"Saving My Face Tunstall, K.T.",
,Nickelback & Kid Rock,,
,,Savior Rise Against,
Saturday Sun,"Joy, Vance",,
269facebook.com/excessskaraoke,,Page,www.excessskaraoke.com
,,XS Master by TITLE,
Song Title,Artist,Song Title,Artist
Saviours Day,"Christmas/Richard, Cliff",,"Great Big World, A &"
,,,Christina Aguilera
Saw Red,Sublime,,
,,,"Harding, Karen"
Sawmill,"Tillis, Mel",,
,,,Haven
Sax,"East, Fleur",,
,,,James
Say (All I Need),OneRepublic,,
,,,"Timberlake, Justin"
Say A Little Prayer,"Franklin, Aretha",,
,,Say Something,"Timberlake, Justin"
Say Anything,"McAnally, Shane",,
,,(instrumental),
,"McCain, Edwin & Maia",,
,,Say What You Want,Texas
,Sharp,,
,,Say When,Lonestar
Say Goodbye,"Brown, Chris",,
,,Say Yes,Floetry
,S Club 7,,
,,Say You Do,"Bentley, Dierks"
,Theory Of A Deadman,,
,,,Sigala & Imani & DJ Fresh
Say Goodnight,"Young, Eli, Band",,
,,Say You Love Me,Fleetwood Mac
Say Hello To Goodbye,Shontelle,,
,,,Simply Red
"Say Hello, Wave","Gray, David",,
Goodbye,,,"Ware, Jessie"
,,Say You Will,Foreigner
,Soft Cell,,
,,Say You Won't Let Go,
Say Hey (I Love You),"Franti, Michael &",,"Arthur, James"
,Spearhead,Say You Won't Let Me,"Arthur, James"
Say How I Feel,"Benson, Rhian",Go,
Say I,Alabama,Say You Wouldn't Let Go,"Arthur, James"
,,"Say You, Say Me",
,"Milian, Christina & Young",,"Richie, Lionel"
,Jeezy,Say You'll Be Mine,"Grant, Amy"
Say I Yi Yi,Ying Yang Twins,,
,,,Steps
Say It,"Lanez, Tory",Say You'll Be There,Spice Girls
Say It Again,"Bedingfield, Natasha",Saying Sorry,Hawthorne Heights
Say It Again (Eurovision),Precious,Scandalous,Mis-Teeq
Say It Ain't So,Weezer,Scar Tissue,Red Hot Chili Peppers
Say It Isn't So,Bon Jovi,Scarborough Fair,"Brightman, Sarah"
,"Gates, Gareth",,
,,,Simon & Garfunkel
,Hall & Oates,Scarecrow in the Garden,"Stapleton, Chris"
"Say It Loud, I'm Black &","Brown, James",Scarecrow in the Garden,"Stapleton, Chris"
I'm Proud,,,
,,(instrumental),
Say It Right,"Furtado, Nelly",Scared to be Lonely,"Garrix, Martin & Dua Lipa"
Say It To My Face,"Beer, Madison","Scarlet Tide, The","Krauss, Alison"
Say It's Over,N-Dubz,Scars,"Bay, James"
Say My Name,Destiny's Child,,
,,,Papa Roach
Say No More,"Walker, Clay",Scars To Your Beautiful,"Cara, Alessia"
Say Nothing,Example,Scary Monsters (& Super,"Bowie, David"
Say Say Say,"Duets/McCartney, Paul &",Creeps),
,Michael Jackson,Scary Old World,"Foster, Radney & Georgia"
Say Something,"Carey, Mariah & Snoop",,Middleman
,Dogg,Scenes From An Italian,"Joel, Billy"
,Great Big World &,Restaurant,
,Christina Aguilera,,
,,Schism,Tool
270facebook.com/excessskaraoke,,Page,www.excessskaraoke.com
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
School Days,"Berry, Chuck","Searchin' Coasters, The",
,"Musical/Berry, Chuck",Lynyrd Skynyrd,
School's Out,"Cooper, Alice","Searchin' For Some Kind Royal, Billy Joe",
,,Of Clue,
,Eve To Adam,,
,,Searchin' My Soul,
Science Fiction Double,"Shepard, VondaMusical/Rocky Horror",,
Feature,Picture Show,Searching China Black,
Science Fiction Double,Musical/Rocky Horror,"Wells, Kitty",
Feature (Reprise),Picture Show,,
,,"Seashores Of Old Strait, George",
"Scientist, The",Coldplay,"Mexico, The",
,"Nelson, Willie","Seaside Shuffle Dactyl, T. & Dinosaurs",
Scooby Snacks,Fun Lovin' Criminals,"Seasons Murs, Olly",
Scotch & Soda,"Sinatra, Frank",Seasons Change Expose',
Scotty Doesn't Know,Lustra,"Seasons In The Sun Jacks, Terry",
Scream,"Idol, Billy",Westlife,
,"McCready, Mindy",Seasons Of Love Musical/Rent,
,"Rascal, Dizzee & Pepper","Seasons Of My Heart Cash, Johnny",
,Timbaland,Seasons Of The Abyss Slayer,
,Usher,Seattle Christian/Mary Mary,
Scream & Shout,Will.I.Am & Britney Spears,Second Avenue Simon & Garfunkel,
Scream & Shout (Clean),Will.I.Am & Britney Spears,Second Chance 38 Special,
Scream (Funk My Life,"Nutini, Paolo",,
,,El DeBarge,
Up),,,
,,Shinedown,
Scream If You Wanna Go,"Halliwell, Geri",,
,,"Second Hand Heart Haenow, Ben & Kelly",
Faster,,,
,,Clarkson,
Screamager,Therapy,,
,,"Johnson, Michael",
Screaming For,Judas Priest,Second Hand News Fleetwood Mac,
Vengeance,,,
,,"Second Hand Rose Drusky, Roy",
Screaming Infidelities,Dashboard Confessional,,
,,"Streisand, Barbra",
Screw You (Clean),Cheryl & Wretch 32,,
,,Second Hand White Musical Smash,
Screwed,"Coulton, Jonathan",Baby Grand,
Sea Cruise,"Ford, Frankie","Second Star To The McCartney, Jesse",
Sea Of Cowboy Hats,"Wright, Chely",Right,
Sea Of Heartbreak,"Gibson, Don","Second Time Around, Shalamar",
,,The,
Sea Of Love,"Honeydrippers, The",,
,,"Sinatra, Frank",
,"Phillips, Phil & The",,
,,Second Wind,
,Twilights,"Worley, Darryl",
,"Wilde, Marty","Second, Minute Or Hour Penate, Jack",
Sea Of Sorrow,Alice In Chains,Secret Madonna,
Seahorse,"Coulton, Jonathan","Secret Agent Man Rivers, Johnny",
Seal Our Fate,"Estefan, Gloria",TV Tunes,
Sealed With A Kiss,"Hyland, Brian","Secret Love Day, Doris",
Search & Destroy,Iggy Pop & The Stooges,"Kirby, Kathy",
,,Secret Love Song,
,"Stooges, Iggy Pop & the",Little Mix & Jason Derulo,
Search For A Hero,M People,Secret Love Song pt 2 Little Mix & Jason Derulo,
"Search Is Over, The",Survivor,Secret Lovers Duets/Atlantic Starr,
271facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
"Secret Of Life, The","Hill, Faith","Seeing Stars Ingram, Jack & Patty",
,,Griffin,
Secret Smile,Semisonic,,
,,"Seeing Things Black Crowes, The",
Secret Valentine,We The Kings,,
,,Seek & Destroy Metallica,
Secretly,"Lopez, Jennifer",,
,,"Seeker, The Who, The",
Secrets,"Lambert, Mary",,
,,"See-Line Woman Simone, Nina",
,OneRepublic,,
,,"Seen It All Bugg, Jake",
,Tiesto & KSHMR,,
,,Seen The Light Supergrass,
,"Weeknd, The",,
,,Seether,
"Secrets That You Keep,",Veruca SaltMud,,
The,,"Self Control Branigan, Laura",
Seduces Me,"Dion, Celine",Infernal,
See About A Girl,"Brice, Lee",Self Esteem Offspring,
See Emily Play,Pink Floyd,Self Made Man Montgomery Gentry,
See It In A Boy's Eyes,Jamelia,"Self Preservation Society Italian Job Ensemble, The",
See My Baby Jive,Wizzard,"Selfie Chainsmokers, The",
See My Friend,"Kinks, The",Selfish Future & Rihanna,
See No More,"Jonas, Joe",Nsync,
See Right Through You,Nsync,"Sell A Lot Of Beer Warren Brothers, The",
See Rock City,"Sell Sell SellTrevino, Rick",Barenaked Ladies,
See See Rider,"Selling The DramaAnimals, The",Live,
,"Semi Detached Presley, Elvis","Mann, Manfred & Tommy",
,,Suburban James,
See See Rider (Live),"Presley, Elvis",,
Aloha Concert,,Semi-Charmed Life Third Eye Blind,
See The Day,"Lee, DC","Seminole Wind Anderson, John",
See What Love Can Do,"Clapton, Eric","Send A Message To My Duets/Yoakam, Dwight &",
,,Heart Patty Loveless,
See Ya,Confederate Railroad,,
"Moorer, AllisonSee You Again","Cheese, Richard",Send Down An Angel,
,,"Send For Me Cole, Nat ""King""",
,"Cyrus, Miley",,
,"Collins, JudyKhalifa, Wiz & Charlie",Send In The Clowns,
,Puth,"Keel, Howard",
,"Underwood, Carrie","Musical/Little Night Music,",
See You Later Alligator,"Haley, Bill & His Comets",A,
,,Send Me A Lover,
See You Tonight,"Dion, CelineMcCreery, Scotty",,
,,Send Me An Angel,
See You When I Get,"Real LifeRawls, Lou",,
There,,"Send Me Some Lovin' Cooke, Sam",
Seed,Mudvayne,"Send Me The Pillow You Locklin, Hank",
,,Dream On,
Seeds,"Mattea, Kathy",,
,,Send Me Your Money,
Seein' My Father In Me,"Suicidal TendenciesOverstreet, Paul",,
,,Send My Love (To Your,
Seein' Red,"AdeleLynch, Dustin",,
,,New Lover),
Seeing Blind (duet with,"Horan, Niall",,
,,Send The Pain Below,
Maren Morris),,Chevelle,
(Instrumenta,,Senor Santa Claus Christmas/Elmo & Patsy,
Seeing Is Believing,"Presley, Elvis","Senorita Timberlake, Justin",
Seeing Red,Unwritten Law,"Sense Of Purpose Pretenders, The",
272facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
Senses Working,XTC,"Settin' The Woods On Williams, Hank",
Overtime,,Fire,
Sensitive Kind,Santana,"Setting The World On Chesney, Kenny & Pink",
,,Fire,
Sensitivity,"Tresvant, Ralph",,
KimbraSensual Seduction,Snoop Dogg,Settle Down,
"No DoubtSensual World, The","Bush, Kate",,
,,"Settle For A Slowdown Bentley, Dierks",
Sentimental Journey,"Day, Doris",,
,,Settlin' Sugarland,
,"Shore, Dinah",,
"Bowie, DavidSentimental Lady","Welch, Bob",Seven,
"PrinceSentimental Man, A",Musical/Wicked,,
,,Revis,
Sentimental Me,"Presley, Elvis",,
,,"Seven Bridges Road Eagles, The",
Sentimental Ol' You,"McClain, Charly",,
,,Ricochet,
Senza Una Donna,"Young, Paul",,
,,"Seven Daffodils Brothers Four, The",
Separate Lives,"Duets/Collins, Phil &",,
,,Seven Days,
,Marilyn Martin,Sting,
Separate Ways,Seven Days A Thousand Journey,"Brice, Lee",
,,Times,
,"Presley, Elvis",,
JamiroquaiSeparated,Avant,Seven Days In Sunny,
,,June,
September,Daughtry,,
,,Seven Days In The Sun Feeder,
,"Earth, Wind & Fire",,
,,"Seven Drunken Nights Irish Songs/Dubliners, The",
September Morn,"Diamond, Neil",,
,,Seven Little Girls Sitting Bombalurina,
September Song,"Cooper, JP",,
,,In The Backseat,
,"Durante, Jimmy",,
,,"Seven Little Steps Janet, JoAnna",
,"Houston, Walter",,
,,"Seven Nation Army Collins, Marcus",
,"Sinatra, Frank",,
,,"Martinez, Melanie",
,Standards/Traditional,,
,,"White Stripes, The",
September When It,"Cash, Rosanne & Johnny",,
,,Seven Seas Echo & The Bunnymen,
Comes,Cash,,
,,"Seven Spanish Angels Duets/Nelson, Willie & Ray",
Sequel,"Chapin, Harry",,
,,Charles,
Serenade,"Miller, Steve, Band",,
,,Seven Tears Goombay Dance Band,
Serious,Duffy,,
,,"Seven Whole Days Braxton, Toni",
Serious Juju,"Hagar, Sammy",,
,,Seven Wonders Fleetwood Mac,
Serpentine Fire,"Earth, Wind & Fire",,
,,"Seven Year Ache Cash, Rosanne",
Set Adrift On Memory,Backstreet Boys,,
,,Seventeen Winger,
Bliss,,,
,,Seventeen Forever Metro Station,
,PM Dawn,,
,,"Seventy-Six Trombones Musical/Music Man, The",
Set 'Em Up Joe,"Gosdin, Vern",,
,,"Sewn Feeling, The",
Set Fire To The Rain,Adele,,
,,Sex Cheat Codes x Kris Kross,
Set It Off,Audioslave,,
,,Amsterdam,
,Young Gunz,,
,,Cheat Codes x Kris Kross,
Set Me Free,"Kinks, The",,
,,Anderson,
Set Phasers To Stun,Taking Back Sunday,,
,,The 1975,
Set The Fire To The,Snow Patrol & Martha,,
,,Sex & Candy Marcy Playground,
Third Bar,Wainwright,,
,,"Sex As A Weapon Benatar, Pat",
273facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
Sex Bomb,"Jones, Tom & Mousse T","Shadow Of Your Smile, Bennett, Tony",
,,The,
Sex Crime,"Eurythmics, The",,
"Gilberto, AstrudSex Drugs & Rock & Roll","Drury, Ian & The",,
,Blockheads,Shadow on the Sun Audioslave,
Sex Farm,Spinal Tap,"Shadow On The Wall Oldfield, Mike",
Sex Machine,"Brown, James","Shadowboxer Apple, Fiona",
Sex On Fire,Kings Of Leon,"Shadows In The Murray, Anne",
,,Moonlight,
Sex On The Beach,T-Spoon,,
,,Shadows Of The Night,
Sex Shooter,"Benatar, PatApollonia 6",,
,,Shady Love,
Sex Therapy,"Scissor Sisters vs. Krystal Thicke, Robin",,
,,Pepsy,
Sex Type Thing,Stone Temple Pilots,,
,,"Shaft (Theme) Hayes, Isaac",
Sex With Me,Rihanna,,
,,"Shag Hagar, Sammy",
Sexed Up,"Williams, Robbie",,
,,"Shake Cooke, Sam",
Sexual,Neiked,,
,,"Redding, Otis",
,Neiked & Dyo,,
,,"Shake A Hand Presley, Elvis",
Sexual Healing,"Gaye, Marvin",,
,,"Shake A Tail Feather Blues Brothers, The",
Sexual Revolution,"Gray, Macy",,
,,"Charles, Ray",
Sexuality,"Bragg, Billy",,
,,"Charles, Ray & The Blues",
Sexx Laws,Beck,,
,,Brothers,
Sexxx Dreams,Lady GaGa,,
,,"Shake It Franti, Michael &",
Sexy & 17,"Stray Cats, The",,
,,Spearhead & Lady Saw,
Sexy & I Know It,LMFAO,,
,,Metro Station,
Sexy Bitch,"Guetta, David & Akon",,
,,Shake It Fast Mystikal,
Sexy Can I,Ray J & Yung Berg,,
,,"Shake It Off Carey, Mariah",
Sexy Eyes,Dr. Hook,,
,,"Swift, Taylor",
Sexy Lady,Yung Berg & Junior,,
,,Shake It Out Florence & The Machine,
Sexy M.F.,Prince,,
,,"Shake It Up Cars, The",
"Sexy, No No No",Girls Aloud,,
,,"Parlotones, The",
Sexyback,"Timberlake, Justin",,
,,TV Tunes/Shake It Up,
Sgt. Pepper's Lonely,"Beatles, The",,
,,Shake Me Cinderella,
Hearts Club Band,,,
,,Shake Me Down Cage The Elephant,
,"McCartney, Paul & U2",,
,,"Shake Me, Wake Me Four Tops, The",
Sgt. Rock (Is Going To,XTC,,
,,(When It's Over),
Help Me),,,
,,"Shake My Soul Nielsen-Chapman, Beth",
Sha La La,"Mann, Manfred",,
,,"Shake Rattle & Roll Haley, Bill & His Comets",
Sha La La La Lee,Small Faces,,
,,"Presley, Elvis",
Shaddapa You Face,"Dolce, Joe, Music Theatre",,
,,"Turner, Joe",
Shades of Cool,"Del Rey, Lana",,
,,"Shake That Jade, Samantha & Pitbull",
Shadow,"Caillat, Colbie",,
,,"Shake The Sugar Tree Tillis, Pam",
,"Simpson, Ashlee",,
,,Shake Ur Body Shy Fx & T,
Shadow Dancing,"Gibb, Andy",,
,,Shake Ya Tailfeather Nelly & P Diddy,
Shadow Of Love,"Damned, The",,
,,"Shake You Down Abbott, Gregory",
,the damned,,
,,"Shake Your Body Jacksons, The",
Shadow Of The Day,Linkin Park,,
,,"Shake Your Bon-Bon Martin, Ricky",
274facebook.com/excessskaraoke,,Page www.excessskaraoke.com,
,,XS Master by TITLE,
Song Title,Artist,Song Title,Artist
Shake Your Booty,K.C. & The Sunshine Band,Shape Of My Heart,Backstreet Boys
"(Shake, Shake, Shake)",,,
,,Shape Of You,"Sheeran, Ed"
Shake Your Groove,Duets/Peaches & Herb,Shapes Of Things,"Yardbirds, The"
Thing,,,
,,Share My Life,KEM
Shake Your Rump To,"Bar-Kays, The",,
,,Share My Love,R Kelly
The Funk,,,
,,Share The Land,"Guess Who, The"
"Shake, The","McCoy, Neal",,
,,Share The Moon,"Indigo Girls, The"
Shakedown,"Seger, Bob",,
,,Sharing The Night,Dr. Hook
Shakespeare's Sister,"Smiths, The",,
,,Together,
Shakin',"Money, Eddie",,
,,Shark In The Water,"Brown, VV"
Shakin' All Over,"Guess Who, The",,
,,Sharp Dressed Man,ZZ Top
,Johnny Kid & Pirates,,
,,Shatterday,Vendetta Red
Shakin' Hands,Nickelback,,
,,Shattered,"Rolling Stones, The"
Shakin' That Tailgate,Trailer Choir,,
,,Shattered (Turn The Car,O.A.R.
Shaky Town,"Browne, Jackson",,
,,Around),
Sha-La-La (Make Me,"Green, Al",,
,,Shattered Dreams,Johnny Hates Jazz
Happy),,,
,,Shattered Me,Bass Drum Of Death
Shalala Lala,"Vengaboys, The",,
,,Shaving Cream,"Bell, Benny"
Shall We Dance,"Musical/King & I, The",,
,,Shawty,Plies & T-Pain
Shallow,Musical/A Star Is Born,,
,,Shawty Get Loose,Lil' Mama & Chris Brown &
,Musical/A Star Is Born/,,
,,,T-Pain
,Bradley Cooper & Lady,,
,,Shawty Is A 10,"Dream, The"
,Gaga,,
,,Sh-Boom,"Chords, The"
Shallow (A Star is Born),Musical A Star is Born,,
,,,"Crewcuts, The"
,Lady Gaga & Bradley,,
,,She,"Asnavour, Charles"
,Cooper,,
,,,"Costello, Elvis"
Shalom Aleichem,Jewish Favorites,,
,,She Ain't Gonna Cry,"Dyllon, Marshall"
Shambala,Three Dog Night,,
,,She Ain't Hooked On Me,"Keith, Toby & Merle"
Shame,"King, Evelyn ""Champagne""",,
,,No More,Haggard
,"Williams, Robbie & Gary",,
,,She Ain't In It,"Pardi, Jon"
,Barlow,,
,,She Ain't In It (Inst),"Pardi, Jon"
Shame About That,"Evans, Sara",,
,,She Ain't Right,"Brice, Lee"
Shame On Me,"Wilkinsons, The",,
,,She Ain't Right For You,"Gray, Macy"
Shame On The Moon,"Seger, Bob",,
,,She Ain't The Girl For,"Kinleys, The"
Shame On You,"Foley, Red",,
,,You,
,"Indigo Girls, The",,
,,She Ain't Worth It,"Medeiros, Glenn"
Shame Shame Shame,Shirley & Co.,,
,,She Ain't Your Ordinary,Alabama
Shame Shame Shame,"Collie, Mark",,
,,Girl,
Shame,,,
,,She Always Talked,"Ball, David"
Shameless,"Brooks, Garth",,
,,About Mexico,
,"Joel, Billy",,
,,She Bangs,"Martin, Ricky"
Shang A Lang,"Bay City Rollers, The",,
,,She Bangs The Drum,Stone Roses
Shangri-La,Miss Li,,
,,She Be The One,"Iglesias, Enrique"
Shape,Sugababes & Sting,,
,,She Believes In Me,"Keating, Ronan"
"Shape I'm In, The","Nichols, Joe",,
,,,"Rogers, Kenny"
275facebook.com/excessskaraoke,,Page,www.excessskaraoke.com
,,XS Master by TITLE,
Song Title,Artist,Song Title Artist,
She Blinded Me With,"Dolby, Thomas","She Got The Best Of Me Combs, Luke",
Science,,(Instrumental),
She Bop,"Lauper, Cyndi","She Got The Garden Heaton, Paul & Jacqui",
,,Abbott,
She Called Me Baby,"Rich, Charlie",,
,,"She Got The Gold Mine, I Reed, Jerry",
She Came From Fort,"Mattea, Kathy",,
,,Got The Shaft,
Worth,,,
,,She Hates Me Puddle Of Mudd,
She Came In Through,"Beatles, The",,
The Bathroom Window,,"She Is Christian/Ashton, Susan",
,"Cocker, Joe","Ketchum, Hal",
She Can Put Her Shoes,"Duncan, Johnny","She Keeps The Home Milsap, Ronnie",
Under My Bed (Anytime),,Fires Burning,
